f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,label
0.0,0.0,0.0,0.35273296152862804,0.0288255576377982,0.011193640418350144,0.5755338631837937,-0.06522903875153802,-0.06509604052399301,0.7891175381552046,-0.10658005346744145,-0.1749905783368486,1.0,-0.09135881432548683,-0.28161322998851024,0.395952042399155,-0.6434195419458121,-0.09599648357528147,0.6154781229248643,-0.872683490581344,-0.23392301298107135,0.8104753296305371,-0.8990931030357913,-0.3037174360092383,0.9781895102423946,-0.858553044737447,-0.34072521885933005,0.2995769010098019,-0.6544307199781616,-0.182543774019439,0.7345946053143827,-0.47313498744670185,-0.31477919424229744,0.6495334099917786,-0.2722656498473693,-0.3086843074864021,0.5329808281015695,-0.26099646890402495,-0.2869234378931588,0.2430801334384692,-0.5639974355509085,-0.27479590216629757,0.6567636357322566,-0.3326779393768865,-0.39751276772552296,0.548264167880404,-0.16359875165650842,-0.34325741072956123,0.43068802266607414,-0.1815591116460007,-0.29285369213025864,0.22363111365889518,-0.42541569505273796,-0.3705110597111423,0.5392593560959414,-0.22620760434916215,-0.41894382368897665,0.4728015805380115,-0.09992135107944979,-0.3570613344968601,0.36404822421665356,-0.1013578946106659,-0.30659323860305354,C
0.0,0.0,0.0,0.34789732183233857,0.013120762561499341,-7.395647594818314e-05,0.5719783256488993,-0.07464289145991454,-0.09145594039069962,0.7931509603625994,-0.11010274617691351,-0.21792950828446297,1.0,-0.09356876574918611,-0.34208635229395545,0.3954680158272486,-0.6559582101488711,-0.11064696610426412,0.6133603470221471,-0.9056368805425953,-0.2558964210778358,0.8113813906650388,-0.9308922432908238,-0.3320414986401302,0.9836892931002639,-0.8893606580022126,-0.37464097028443444,0.2914690012559136,-0.6698218820756254,-0.19703487902589503,0.7301181794798026,-0.48939615826740646,-0.3367269974731789,0.6446738384915717,-0.27524433593692127,-0.33799072789917783,0.5211199345982396,-0.2569344392220927,-0.3244367097164387,0.228033018632983,-0.5824122148003089,-0.2898461035437666,0.6543991050998332,-0.3464696072719669,-0.4138700049862259,0.5397039565722829,-0.1637679721856269,-0.36053700840686553,0.4137411141749765,-0.16894852757852777,-0.31302523695068724,0.20414619392993438,-0.44582215072628095,-0.38830084021180145,0.535049132451687,-0.24941165647539087,-0.4370498156637067,0.4661750623053641,-0.11716080844093588,-0.3765408270840404,0.3523589545256559,-0.1102356040851267,-0.3274082625186386,C
0.0,0.0,0.0,0.35503478672598315,0.032554441886774074,0.0016316232374865732,0.5789749455141185,-0.05634855473603082,-0.07696672184523123,0.7958691076650507,-0.08488207179354441,-0.18860675115371744,1.0,-0.06802483762912176,-0.29769641725885143,0.4070317528276472,-0.628348777826526,-0.0994933245868722,0.624975278825882,-0.8652941360464756,-0.240623094242626,0.8181728612619298,-0.8892115720415974,-0.3138506736340733,0.9868429567037287,-0.8525603799334844,-0.35453696818204283,0.30794012943992977,-0.6385963768316217,-0.18375067127849365,0.7400682389912646,-0.4617775755767322,-0.3240426930956849,0.6521439939917824,-0.25211123653975165,-0.32703447234333705,0.5337566425829333,-0.24062968892060554,-0.311762841184965,0.2471020164037713,-0.5522844075024826,-0.2746908719374712,0.6609428287576888,-0.32398212341218346,-0.40459328418895685,0.5452039874060892,-0.14523036769164172,-0.35566888764902205,0.4249704021691634,-0.16173729902616366,-0.30709953819778657,0.22326057129812796,-0.41729275712213926,-0.370083269858537,0.539851856657406,-0.2252889625977531,-0.4247541774512433,0.47257015751987363,-0.09839813411611396,-0.36686622106664873,0.3627790720593884,-0.10005156347324538,-0.31785518663783846,C
0.0,0.0,0.0,0.275006229087457,-0.017173184633322437,-0.07811813089361043,0.5601105618678401,-0.10005639201743857,-0.19446492640268934,0.8118704630599074,-0.11328341861075461,-0.3288876902093551,1.0,-0.10510185850608028,-0.46156510182858645,0.3986355562275061,-0.5968486289855875,-0.15256139653111084,0.5354982503831238,-0.8057172342262937,-0.31852925179799013,0.6941039130293337,-0.9110500652572864,-0.41627388057343795,0.8429451744442639,-0.9640349360285362,-0.4742763652641488,0.23538123185195658,-0.6631814472602545,-0.19882853331492711,0.4866034803332556,-0.4745424121034434,-0.3765823843855036,0.3795949662783888,-0.28552038525009454,-0.392750536610588,0.2709190721335498,-0.2797222200626207,-0.37578024548934547,0.07234663329994295,-0.6288954629674429,-0.2582534049345857,0.3214813732358247,-0.40050152740017253,-0.43812369272710655,0.23851543843755693,-0.2576909133219744,-0.39593682523611956,0.1535065290120739,-0.28470337655412997,-0.3374248045880816,-0.08387110555602899,-0.547586491851161,-0.325923731509356,0.12471353934522611,-0.3736836547461948,-0.42930960002152835,0.08102251989666018,-0.25961643917508387,-0.3782329321640197,-0.0018394017841797256,-0.27775533050243545,-0.3193333909464065,C
0.0,0.0,0.0,0.275006229087457,-0.017173184633322437,-0.07811813089361043,0.5601105618678401,-0.10005639201743857,-0.19446492640268934,0.8118704630599074,-0.11328341861075461,-0.3288876902093551,1.0,-0.10510185850608028,-0.46156510182858645,0.3986355562275061,-0.5968486289855875,-0.15256139653111084,0.5354982503831238,-0.8057172342262937,-0.31852925179799013,0.6941039130293337,-0.9110500652572864,-0.41627388057343795,0.8429451744442639,-0.9640349360285362,-0.4742763652641488,0.23538123185195658,-0.6631814472602545,-0.19882853331492711,0.4866034803332556,-0.4745424121034434,-0.3765823843855036,0.3795949662783888,-0.28552038525009454,-0.392750536610588,0.2709190721335498,-0.2797222200626207,-0.37578024548934547,0.07234663329994295,-0.6288954629674429,-0.2582534049345857,0.3214813732358247,-0.40050152740017253,-0.43812369272710655,0.23851543843755693,-0.2576909133219744,-0.39593682523611956,0.1535065290120739,-0.28470337655412997,-0.3374248045880816,-0.08387110555602899,-0.547586491851161,-0.325923731509356,0.12471353934522611,-0.3736836547461948,-0.42930960002152835,0.08102251989666018,-0.25961643917508387,-0.3782329321640197,-0.0018394017841797256,-0.27775533050243545,-0.3193333909464065,C
0.0,0.0,0.0,0.3523765654035023,0.031147233778292892,0.010123303047550812,0.5729395175554816,-0.07108461500585614,-0.061929784516955834,0.789203601258283,-0.10646510257541135,-0.1689290383441843,1.0,-0.08355683095278385,-0.27358724402657436,0.39160470981349504,-0.6393631365934527,-0.07566137656435955,0.6048685300324358,-0.8682513363929677,-0.2128418144075359,0.7998629906091514,-0.8933126998140207,-0.28409672826793136,0.9703638983940397,-0.8558583678791644,-0.32253090206647445,0.29555255369727096,-0.6509928359489189,-0.16250683744734165,0.7303310711146792,-0.4793688313250805,-0.29818362451921465,0.6482254102904232,-0.27519652047242443,-0.2981010520189662,0.5364175898600083,-0.266197337136619,-0.2779760278325665,0.23858185111308147,-0.5631255542298081,-0.2567565023844839,0.6520484616341424,-0.34050948396426806,-0.38389975406238896,0.5428064292500392,-0.1681229306133028,-0.335766691969559,0.42764472444711543,-0.19191844098021094,-0.2861774167297295,0.2179264787203878,-0.4287551029043159,-0.35448928596969154,0.5322950053861931,-0.23635485969782288,-0.40367337407155673,0.4651704899073545,-0.10844440419881718,-0.34290436418482984,0.3565859895470419,-0.11430516751175557,-0.2921572174457107,C
0.0,0.0,0.0,0.2808635208832564,-0.020776482810047882,-0.07532972060714602,0.5714483035417262,-0.09746507335803219,-0.19042371879311706,0.8157747491418829,-0.11556944751429996,-0.32279287473391227,1.0,-0.10854348978048634,-0.4539469664825946,0.41653738355728354,-0.591677225556289,-0.15534070437142222,0.5468279708839523,-0.7984158448141773,-0.31345897593194655,0.6947295440250701,-0.8989685235597048,-0.40327421045302836,0.8354574571899192,-0.9422324857239872,-0.4550526008218246,0.24889518872291133,-0.6588869835416005,-0.2017468465549582,0.4908844371369828,-0.472589411859248,-0.3644887912831928,0.38825337683690636,-0.2823275239612095,-0.3717767820732771,0.2867033712475662,-0.276174760335528,-0.35166017062909183,0.07688432968996146,-0.6245483820618545,-0.2608718521854515,0.31753812236779116,-0.40524706604534955,-0.4360917182717446,0.2409089419416455,-0.26002628112241133,-0.3929942017195908,0.16067070884954918,-0.2857715152559057,-0.3350159835353946,-0.09021284835918073,-0.5443052105969101,-0.3269167527692719,0.11280986980204458,-0.39207358235402656,-0.42786150838940207,0.08828650882928689,-0.27431583707739315,-0.3729578388341864,0.018938510224601687,-0.2845741843117472,-0.3117352032186115,C
0.0,0.0,0.0,0.3525367433432954,0.028780928380765933,0.007760446049897601,0.5725395341087773,-0.0701520134123356,-0.06846773026816635,0.7895084156852128,-0.10454812855570944,-0.17951083093357648,1.0,-0.09063562113623032,-0.2885081616566416,0.39158685563342394,-0.6475296796520568,-0.08259659143452583,0.6127190594703793,-0.8813848861305204,-0.2213860587246023,0.8061182743072549,-0.9050839555282496,-0.29446076723886677,0.9743375090682522,-0.8646415706039369,-0.33417480402559885,0.29236273009063046,-0.656252862790835,-0.16986786147579722,0.7375564140746217,-0.48677364601014256,-0.3047230367143487,0.6560613968406036,-0.2758674733506194,-0.30470298763297565,0.5443742958003145,-0.2682193874894565,-0.2861145734750475,0.23561316658162468,-0.5671777377444089,-0.2644317696582244,0.660234049421541,-0.3499413314450542,-0.38992332967530224,0.5511008459073979,-0.1708529398492848,-0.3380515521590141,0.43408785357506086,-0.19340821193156377,-0.2873688351197247,0.21596667742708084,-0.4348652414324541,-0.36310646151120246,0.5369975112203351,-0.24572598431756412,-0.4124721871622943,0.4721436202892816,-0.11289376694331345,-0.34935592956492123,0.36269074222560077,-0.1165343691099749,-0.2970134707061499,C
0.0,0.0,0.0,0.2808635208832564,-0.020776482810047882,-0.07532972060714602,0.5714483035417262,-0.09746507335803219,-0.19042371879311706,0.8157747491418829,-0.11556944751429996,-0.32279287473391227,1.0,-0.10854348978048634,-0.4539469664825946,0.41653738355728354,-0.591677225556289,-0.15534070437142222,0.5468279708839523,-0.7984158448141773,-0.31345897593194655,0.6947295440250701,-0.8989685235597048,-0.40327421045302836,0.8354574571899192,-0.9422324857239872,-0.4550526008218246,0.24889518872291133,-0.6588869835416005,-0.2017468465549582,0.4908844371369828,-0.472589411859248,-0.3644887912831928,0.38825337683690636,-0.2823275239612095,-0.3717767820732771,0.2867033712475662,-0.276174760335528,-0.35166017062909183,0.07688432968996146,-0.6245483820618545,-0.2608718521854515,0.31753812236779116,-0.40524706604534955,-0.4360917182717446,0.2409089419416455,-0.26002628112241133,-0.3929942017195908,0.16067070884954918,-0.2857715152559057,-0.3350159835353946,-0.09021284835918073,-0.5443052105969101,-0.3269167527692719,0.11280986980204458,-0.39207358235402656,-0.42786150838940207,0.08828650882928689,-0.27431583707739315,-0.3729578388341864,0.018938510224601687,-0.2845741843117472,-0.3117352032186115,C
0.0,0.0,0.0,0.35516995092101944,0.030942729582088633,0.015062478553079794,0.5749010203513059,-0.07327886215221906,-0.05500237012977458,0.7874149687638323,-0.10919284983191598,-0.16111621680085772,1.0,-0.08777444357137933,-0.26490987222150014,0.3877852305559482,-0.6416170390178546,-0.06918713719692524,0.6045345859042152,-0.8684785073138496,-0.20325748057097498,0.7981743838263767,-0.8917625885729212,-0.2714522600192145,0.9696852794143174,-0.8550456251802155,-0.3082971060619288,0.2932549292741129,-0.6518360253230898,-0.15874468564887947,0.7349732280993834,-0.4774516453417734,-0.2937500671002651,0.6470453253479937,-0.2747457425803635,-0.2929927914424867,0.5351706490163513,-0.27023187255824066,-0.2714844798037621,0.2384393876790492,-0.5642196358494485,-0.2553078228217611,0.6579217724114552,-0.33637288986361424,-0.3797599238631162,0.5447405893524518,-0.16368292731468495,-0.32915645477220046,0.43117376536705876,-0.19070525094741805,-0.27803168396102224,0.22020398611327285,-0.4311245222427373,-0.3552607359871443,0.5366078064164483,-0.23559139677499333,-0.40293123587627117,0.4660393367585031,-0.10727516368633198,-0.3408533437720809,0.35696667447341346,-0.1153457214714222,-0.2889778575169884,C
0.0,0.0,0.0,0.2713266730894475,-0.017763851083543246,-0.080663586454966,0.5630765394593311,-0.09281802329241134,-0.19555262201818094,0.8114743116963046,-0.1097082298623949,-0.3251213088125076,1.0,-0.10531714499923106,-0.4507216155330622,0.3962965520153037,-0.601694385675644,-0.15595748888265218,0.5516889825531728,-0.8098954415783763,-0.3169502863451203,0.7133193141738153,-0.9117004807635885,-0.4098599874419465,0.8544438434201018,-0.9571226795341762,-0.4636931865736061,0.22857707664706453,-0.6664196776690701,-0.20020748061412202,0.48949256525775486,-0.48484496544059225,-0.37855316034902914,0.3773770881086953,-0.30217324407283563,-0.393981818480134,0.26106851357433547,-0.29383917533566806,-0.3742162210220555,0.06129160385251015,-0.6328960843137067,-0.25724023893024384,0.3118054339408455,-0.40927928747675096,-0.44190248509589397,0.22737238609661514,-0.26733750737880585,-0.40485219216130347,0.13846793052483752,-0.2942601464009946,-0.3466453978224346,-0.10125283854448873,-0.5552009359518892,-0.3210725868224393,0.11214794160847831,-0.38216064237563024,-0.4250960307345987,0.0779372600697361,-0.2706566554199415,-0.37500702781874157,-0.0031437180280325275,-0.2932372873063506,-0.31598138226753847,C
0.0,0.0,0.0,0.2713266730894475,-0.017763851083543246,-0.080663586454966,0.5630765394593311,-0.09281802329241134,-0.19555262201818094,0.8114743116963046,-0.1097082298623949,-0.3251213088125076,1.0,-0.10531714499923106,-0.4507216155330622,0.3962965520153037,-0.601694385675644,-0.15595748888265218,0.5516889825531728,-0.8098954415783763,-0.3169502863451203,0.7133193141738153,-0.9117004807635885,-0.4098599874419465,0.8544438434201018,-0.9571226795341762,-0.4636931865736061,0.22857707664706453,-0.6664196776690701,-0.20020748061412202,0.48949256525775486,-0.48484496544059225,-0.37855316034902914,0.3773770881086953,-0.30217324407283563,-0.393981818480134,0.26106851357433547,-0.29383917533566806,-0.3742162210220555,0.06129160385251015,-0.6328960843137067,-0.25724023893024384,0.3118054339408455,-0.40927928747675096,-0.44190248509589397,0.22737238609661514,-0.26733750737880585,-0.40485219216130347,0.13846793052483752,-0.2942601464009946,-0.3466453978224346,-0.10125283854448873,-0.5552009359518892,-0.3210725868224393,0.11214794160847831,-0.38216064237563024,-0.4250960307345987,0.0779372600697361,-0.2706566554199415,-0.37500702781874157,-0.0031437180280325275,-0.2932372873063506,-0.31598138226753847,C
0.0,0.0,0.0,0.3521999751573033,0.026875311262498182,0.008870926193390218,0.5746273998064446,-0.07488823701642877,-0.06741011766851748,0.7900366793476954,-0.11354733774745594,-0.1790705223912507,1.0,-0.10296714750481653,-0.28904473740451303,0.39270078926369056,-0.6523506693785223,-0.08566053216230422,0.6086634490358518,-0.8880569152067233,-0.2246677818542276,0.8043270602655281,-0.9113966953882815,-0.2977480935617732,0.9736859537760372,-0.8701584296617134,-0.337736395172545,0.2926217024221407,-0.6614334124942106,-0.17318808109711392,0.7322448152808905,-0.48874607515654256,-0.30912065144389606,0.6513937757883878,-0.2789589410858835,-0.3101073351698808,0.5366823739067951,-0.2705992681454827,-0.29283496998246145,0.23610062502647935,-0.5704672753553064,-0.2673490229029581,0.654899405679849,-0.34950775756792996,-0.39352468520042333,0.5476961175151729,-0.1707599460879055,-0.34161760843565764,0.42985816730306875,-0.19023597618943572,-0.2915350039704244,0.21635151405242076,-0.43501172198812427,-0.36542439688854567,0.5378684821861929,-0.2436505504345334,-0.4164497911330914,0.4723888196315274,-0.11049380717769586,-0.35401699593047486,0.36214194019684365,-0.11093502324380208,-0.3019777653477715,C
